Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market Cap
2015/7/5,2.608,2.7451,2.587,2.7191,44156100,3901985539
2015/7/6,2.7111,2.7742,2.676,2.6903,49154800,3861831490
2015/7/7,2.6996,2.7134,2.6483,2.6621,28857600,3822200106
2015/7/8,2.6598,2.7297,2.6439,2.7079,36980200,3889020940
2015/7/9,2.7083,2.7233,2.6709,2.6923,40301200,3867547719
2015/7/10,2.6916,2.9459,2.688,2.8489,100390000,4093705987
2015/7/11,2.8488,2.9851,2.8353,2.9311,41109900,4212919911
2015/7/12,2.9314,3.1439,2.9251,3.1087,56405000,4469117252
2015/7/13,3.1083,3.1095,2.8101,2.9205,62053900,4199736520
2015/7/14,2.9203,2.9615,2.8664,2.8746,28727200,4134767190
2015/7/15,2.8805,2.9325,2.8537,2.8583,27486600,4112343300
2015/7/16,2.8604,2.9118,2.7524,2.7809,49482600,4001916229
2015/7/17,2.7809,2.8028,2.7204,2.7947,27591400,4022845730
2015/7/18,2.7933,2.8253,2.7408,2.749,25187100,3958065833
2015/7/19,2.7477,2.7567,2.7251,2.7361,15332500,3940581988
2015/7/20,2.735,2.7898,2.7296,2.7898,22711400,4018965413
2015/7/21,2.7888,2.8055,2.7542,2.7583,22930700,3974491489
2015/7/22,2.7566,2.7767,2.7438,2.7722,19389800,3995572964
2015/7/23,2.7734,2.7811,2.7572,2.7605,18531300,3979625902
2015/7/24,2.7601,2.8925,2.7525,2.8828,37199400,4157148934
2015/7/25,2.8816,2.9073,2.86,2.887,20662200,4164295442
2015/7/26,2.8864,2.9305,2.8771,2.9269,16032300,4222888242
2015/7/27,2.9264,2.9777,2.8745,2.9362,30592000,4237522843
2015/7/28,2.9363,2.9665,2.9342,2.9443,25453600,4250112630
2015/7/29,2.9448,2.9454,2.8878,2.8959,24672600,4181390010
2015/7/30,2.891,2.9013,2.8657,2.8772,21635800,4155381827
2015/7/31,2.877,2.8896,2.8234,2.8465,23629100,4112089481
2015/8/1,2.8469,2.8493,2.7811,2.816,18995000,4069120370
2015/8/2,2.8045,2.8303,2.7753,2.8261,17722200,4084832103
2015/8/3,2.8281,2.8547,2.8023,2.8123,21474100,4065895598
2015/8/4,2.8123,2.8571,2.8123,2.8522,21908700,4124558889
2015/8/5,2.8485,2.855,2.8149,2.8188,20128000,4077254001
2015/8/6,2.8191,2.8191,2.784,2.7858,18792100,4030445072
2015/8/7,2.7874,2.8039,2.7637,2.7958,42484800,4045993359
2015/8/8,2.7974,2.7993,2.6071,2.61,58533000,3778049024
2015/8/9,2.6112,2.67,2.6047,2.6508,23789600,3838130130
2015/8/10,2.6548,2.6703,2.626,2.6447,20979400,3830352069
2015/8/11,2.6434,2.7039,2.6409,2.7039,25433900,3917142819
2015/8/12,2.706,2.7067,2.6547,2.6638,26815400,3859888131
2015/8/13,2.6618,2.6623,2.6284,2.6408,27685500,3827588724
2015/8/14,2.6413,2.6747,2.6148,2.6568,27091200,3851715726
2015/8/15,2.6553,2.6667,2.613,2.6155,19321100,3792757590
2015/8/16,2.6187,2.6244,2.5704,2.5851,29717000,3749501856
2015/8/17,2.5849,2.6051,2.5712,2.5798,21617900,3742748055
2015/8/18,2.5793,2.5799,2.1108,2.1108,42147200,3063104570
2015/8/19,2.2567,2.3741,2.2277,2.2668,60869200,3290448603
2015/8/20,2.269,2.3737,2.269,2.3535,32275000,3417123139
2015/8/21,2.3535,2.3643,2.3172,2.3257,23173800,3377704243
2015/8/22,2.3266,2.3496,2.227,2.3039,23205900,3346961926
2015/8/23,2.3038,2.3271,2.2558,2.2817,18406600,3315466697
2015/8/24,2.2811,2.2814,2.1044,2.1049,59220700,3059460627
2015/8/25,2.1007,2.2632,1.9957,2.2161,61089200,3221751642
2015/8/26,2.2208,2.3118,2.202,2.2583,31808000,3284040048
2015/8/27,2.2605,2.2864,2.2368,2.2477,21905400,3269360632
2015/8/28,2.247,2.3522,2.2093,2.314,31336600,3366649823
2015/8/29,2.3155,2.3322,2.2733,2.2978,17142500,3344063019
2015/8/30,2.299,2.3207,2.2625,2.2876,19412600,3330085315
2015/8/31,2.2911,2.3196,2.2591,2.3006,20710700,3349845416
2015/9/1,2.3026,2.3122,2.2686,2.2812,20575200,3322548147
2015/9/2,2.2803,2.3058,2.2648,2.2928,18760400,3340404203
2015/9/3,2.2932,2.296,2.2667,2.2718,17482000,3310618588
2015/9/4,2.2721,2.309,2.2705,2.303,20962400,3356910010
2015/9/5,2.302,2.3614,2.2944,2.3502,20671400,3426594646
2015/9/6,2.3487,2.4291,2.3468,2.3984,25473700,3497748612
2015/9/7,2.3993,2.4211,2.3872,2.3985,21192200,3498762116
2015/9/8,2.3985,2.4578,2.3968,2.4361,26879200,3554439286
2015/9/9,2.4341,2.4442,2.3782,2.3817,23635700,3475960739
2015/9/10,2.3834,2.4129,2.3579,2.3848,21215500,3481466104
2015/9/11,2.3833,2.4117,2.3833,2.4011,19224700,3506204486
2015/9/12,2.3985,2.4012,2.3475,2.3523,17962600,3435801820
2015/9/13,2.3524,2.3593,2.2933,2.3051,18478800,3367774557
2015/9/14,2.3061,2.3244,2.2796,2.3064,20997800,3370579521
2015/9/15,2.3049,2.5918,2.2982,2.303,19177800,3366532054
2015/9/16,2.3025,2.3121,2.274,2.2909,20144200,3349613966
2015/9/17,2.2908,2.3029,2.2893,2.2981,18935400,3360247349
2015/9/18,2.3352,2.3435,2.3218,2.3298,20242200,3408098085
2015/9/19,2.3286,2.3321,2.3109,2.3149,12712600,3387141915
2015/9/20,2.314,2.3237,2.3091,2.3121,14444700,3383764499
2015/9/21,2.3122,2.3122,2.2652,2.2709,19678800,3324121324
2015/9/22,2.2697,2.3239,2.2512,2.3062,25009300,3376737583
2015/9/23,2.3094,2.3184,2.2959,2.3028,17254100,3372747846
2015/9/24,2.3036,2.3565,2.3029,2.3453,25097800,3435744312
2015/9/25,2.3436,2.3743,2.3368,2.3514,22363600,3445723754
2015/9/26,2.3508,2.354,2.3336,2.3434,13724100,3434809258
2015/9/27,2.3414,2.3453,2.3248,2.3276,14179900,3412467834
2015/9/28,2.3284,2.3934,2.3247,2.3914,24713000,3506933730
2015/9/29,2.3902,2.398,2.3593,2.3669,22691300,3471967520
2015/9/30,2.3664,2.3773,2.3563,2.3606,19743500,3463625759
2015/10/1,2.36,2.3845,2.3562,2.3755,20488800,3486370082
2015/10/2,2.3726,2.3854,2.366,2.3729,19677900,3483431578
2015/10/3,2.372,2.3932,2.3694,2.3873,16482700,3505385987
2015/10/4,2.3853,2.3897,2.3794,2.3826,12999000,3499387367
2015/10/5,2.3815,2.4038,2.3704,2.4038,23335900,3531508720
2015/10/6,2.4036,2.4693,2.4014,2.4606,27535100,3615828118
2015/10/7,2.4617,2.4668,2.4259,2.4297,22999200,3571170510
2015/10/8,2.4307,2.4425,2.4218,2.423,18515300,3562238314
2015/10/9,2.425,2.4423,2.4212,2.4393,17353100,3586932176
2015/10/10,2.4374,2.4532,2.4307,2.4494,15912700,3602763687
2015/10/11,2.4474,2.4724,2.4415,2.4705,16827300,3634686068
2015/10/12,2.4688,2.4745,2.4518,2.4531,17388300,3609927997
2015/10/13,2.452,2.5024,2.4376,2.4951,28198500,3672589342
2015/10/14,2.4949,2.5427,2.489,2.5199,27462600,3710065546
2015/10/15,2.5211,2.5596,2.5205,2.5432,25223500,3745440578
2015/10/16,2.543,2.6614,2.5393,2.6287,35901500,3872283809
2015/10/17,2.6275,2.7358,2.6237,2.7064,43199600,3987684186
2015/10/18,2.7091,2.7167,2.6078,2.6164,22434300,3856061829
2015/10/19,2.6186,2.6482,2.6095,2.6344,25258800,3883581668
2015/10/20,2.6357,2.7083,2.6323,2.6946,30889800,3973292564
2015/10/21,2.6931,2.7077,2.6384,2.6627,25637300,3927192474
2015/10/22,2.665,2.7651,2.6614,2.7402,37808600,4042524308
2015/10/23,2.7365,2.7868,2.7354,2.765,29442500,4080023363
2015/10/24,2.765,2.8171,2.765,2.8165,25942400,4157184875
2015/10/25,2.8145,2.9406,2.8145,2.8368,45717100,4188180600
2015/10/26,2.8363,2.853,2.8051,2.853,32108800,4213260473
2015/10/27,2.8518,2.9621,2.8501,2.9379,46331800,4339689442
2015/10/28,2.937,3.0633,2.937,3.0462,50808100,4500730950
2015/10/29,3.0432,3.1817,3.0182,3.1386,64495900,4638392428
2015/10/30,3.1394,3.3417,3.1394,3.2802,78305000,4849062146
2015/10/31,3.2851,3.3278,3.0925,3.1417,48598100,4645486246
2015/11/1,3.1501,3.2747,3.1188,3.2543,37001100,4813287206
2015/11/2,3.2594,3.6536,3.2321,3.6119,101918000,5343556482
2015/11/3,3.6187,4.179,3.5765,4.0342,206162000,5969855535
2015/11/4,4.0366,4.9556,3.8055,4.1156,263900000,6092006971
2015/11/5,4.0808,4.4756,3.7458,3.8635,151824992,5720251077
2015/11/6,3.8805,3.9584,3.5402,3.7447,122687000,5545657295
2015/11/7,3.7427,3.9059,3.7243,3.8648,56625100,5725035162
2015/11/8,3.8428,3.8989,3.687,3.7337,51817600,5532072311
2015/11/9,3.7432,3.8528,3.6289,3.8026,68224400,5635560843
2015/11/10,3.7998,3.8139,3.2911,3.3682,95797904,4993021697
2015/11/11,3.3982,3.4058,3.01,3.1108,107070000,4612831323
2015/11/12,3.1408,3.4508,3.1336,3.3815,78477800,5015563456
2015/11/13,3.385,3.4091,3.2608,3.3675,52003000,4996160115
2015/11/14,3.3662,3.3818,3.2997,3.3291,38612000,4940266781
2015/11/15,3.3305,3.3466,3.1749,3.2017,44213100,4752464063
2015/11/16,3.1973,3.3163,3.159,3.3075,47980100,4911040461
2015/11/17,3.3036,3.3835,3.2961,3.3509,51001600,4976765824
2015/11/18,3.3459,3.3653,3.3064,3.3459,43783800,4970560298
2015/11/19,3.3468,3.3533,3.2527,3.2615,45011100,4846272452
2015/11/20,3.2641,3.2647,3.1222,3.2202,53152900,4786301542
2015/11/21,3.2209,3.2816,3.196,3.2693,28200500,4860628038
2015/11/22,3.2698,3.2701,3.2126,3.2454,23439400,4826466938
2015/11/23,3.2435,3.2512,3.2129,3.2305,27478900,4805632296
2015/11/24,3.2301,3.2306,3.1812,3.2005,29362600,4762244474
2015/11/25,3.2005,3.2913,3.1677,3.2821,41666900,4884886822
2015/11/26,3.283,3.6676,3.2823,3.5268,106105000,5250750575
2015/11/27,3.5186,3.6359,3.4787,3.5804,55179100,5331719786
2015/11/28,3.5714,3.5954,3.5217,3.5738,36816600,5323252537
2015/11/29,3.5747,3.7194,3.5567,3.7129,40409300,5531872177
2015/11/30,3.7144,3.8236,3.7038,3.7732,71701600,5623195997
2015/12/1,3.7741,3.7893,3.5656,3.6249,60452200,5403653927
2015/12/2,3.6185,3.6223,3.4946,3.5919,54160500,5355891235
2015/12/3,3.5933,3.7027,3.5741,3.6105,50714900,5384892776
2015/12/4,3.6126,3.6352,3.5576,3.6318,35784100,5418154665
2015/12/5,3.6372,3.8979,3.6323,3.8895,66282200,5804247032
2015/12/6,3.8955,4.0281,3.8709,3.8878,77762000,5803305524
2015/12/7,3.8998,3.9997,3.8541,3.9554,63455800,5905560136
2015/12/8,3.9575,4.1556,3.8995,4.1556,57801400,6206381460
2015/12/9,4.1444,4.2312,4.0629,4.1756,90917200,6238015413
2015/12/10,4.1799,4.1951,4.1155,4.1548,52138900,6209105142
2015/12/11,4.1528,4.5194,4.1528,4.5194,110944000,6755795193
2015/12/12,4.5233,4.691,4.1074,4.35,131969000,6504325267
2015/12/13,4.3166,4.4168,4.2627,4.3376,55050600,6487293999
2015/12/14,4.3327,4.4714,4.3046,4.4418,130496000,6645395797
2015/12/15,4.4388,4.6532,4.4388,4.6532,83121104,6963784692
2015/12/16,4.6521,4.6521,4.4385,4.5493,107944000,6810202753
2015/12/17,4.5478,4.5786,4.4886,4.5608,47978400,6829095335
2015/12/18,4.5585,4.6518,4.5494,4.6362,60220100,6943912954
2015/12/19,4.6355,4.6558,4.5677,4.6232,47892700,6926346391
2015/12/20,4.6223,4.6264,4.3434,4.4268,75409400,6633988873
2015/12/21,4.4284,4.4473,4.2731,4.3864,77639696,6574990256
2015/12/22,4.3744,4.4369,4.3552,4.3657,50840400,6545633139
2015/12/23,4.3672,4.4453,4.3662,4.424,47161400,6634776277
2015/12/24,4.4309,4.5846,4.4308,4.5498,57157200,6825070740
2015/12/25,4.5486,4.583,4.5208,4.5565,39078500,6836936569
2015/12/26,4.5576,4.5749,4.0576,4.1727,116166000,6262844602
2015/12/27,4.1651,4.2401,4.0888,4.2282,53591200,6348296234
2015/12/28,4.2334,4.2977,4.1848,4.2228,49638600,6341733237
2015/12/29,4.221,4.3298,4.2063,4.3298,51596500,6504194854
2015/12/30,4.333,4.3439,4.2208,4.2662,46889400,6410381455
2015/12/31,4.2588,4.3292,4.1873,4.3057,45996600,6471217491
2016/1/1,4.3072,4.3625,4.2752,4.3433,36278900,6529299589
2016/1/2,4.3462,4.3606,4.3187,4.3344,30096600,6517390487
2016/1/3,4.3358,4.3374,4.2471,4.3001,39633800,6467429942
2016/1/4,4.3006,4.3452,4.2908,4.3309,38477500,6515713340
2016/1/5,4.3307,4.3418,4.2968,4.3196,34522600,6500393256
2016/1/6,4.3186,4.3186,4.2634,4.2911,34042500,6458942098
2016/1/7,4.3001,4.5877,4.2908,4.5805,87562200,6896279078
2016/1/8,4.5754,4.6293,4.4794,4.5323,56993000,6825700454
2016/1/9,4.5338,4.5464,4.4689,4.4761,32278000,6742767343
2016/1/10,4.4824,4.4831,4.4035,4.4799,35995900,6750440386
2016/1/11,4.487,4.5066,4.4386,4.4843,40450000,6758931030
2016/1/12,4.4818,4.4818,4.3569,4.3569,115607000,6568800100
2016/1/13,4.3467,4.3519,4.2444,4.3237,173888000,6520360056
2016/1/14,4.3229,4.3332,4.2785,4.3031,43945500,6490638885
2016/1/15,4.3026,4.3026,3.6433,3.6433,153351008,5496598039
2016/1/16,3.6507,3.9056,3.5491,3.8754,120352000,5848063566
2016/1/17,3.8715,3.9096,3.8009,3.823,45319600,5770478451
2016/1/18,3.8173,3.881,3.7667,3.8717,54403900,5845656048
2016/1/19,3.8703,3.8773,3.7897,3.8015,46819800,5740934168
2016/1/20,3.7974,4.2527,3.766,4.2023,121720000,6347836794
2016/1/21,4.1963,4.2288,4.063,4.1026,68338000,6198658815
2016/1/22,4.0975,4.1041,3.7528,3.8249,91546600,5780764155
2016/1/23,3.8243,3.9454,3.8198,3.8749,56247400,5858059876
2016/1/24,3.881,4.0548,3.8751,4.0297,54824800,6093787908
2016/1/25,4.0232,4.0232,3.8855,3.9173,59062400,5925345408
2016/1/26,3.92,3.9777,3.9058,3.9215,58147000,5933372928
2016/1/27,3.9244,3.9684,3.9178,3.9497,47424400,5977545745
2016/1/28,3.9515,3.955,3.7973,3.8029,59247900,5756710303
2016/1/29,3.8011,3.8438,3.6545,3.7947,86125296,5745985821
2016/1/30,3.7886,3.8092,3.7649,3.7826,30284400,5729296096
2016/1/31,3.7829,3.8035,3.6783,3.6877,37894300,5587253351
2016/2/1,3.6935,3.7807,3.6796,3.7306,51656700,5653747618
2016/2/2,3.7292,3.7588,3.7292,3.7445,40378700,5676528707
2016/2/3,3.7465,3.7495,3.6805,3.6995,45933400,5609971377
2016/2/4,3.7017,3.9161,3.6999,3.8959,69285504,5909517630
2016/2/5,3.889,3.9109,3.8557,3.8655,43825000,5865136968
2016/2/6,3.8659,3.8663,3.7239,3.7652,49249300,5714879155
2016/2/7,3.7651,3.8087,3.749,3.7662,37076300,5718023735
2016/2/8,3.7676,3.7988,3.7333,3.7345,47671100,5671240831
2016/2/9,3.7342,3.7725,3.729,3.7603,55318500,5712106127
2016/2/10,3.7615,3.8548,3.7578,3.8165,85130896,5799042060
2016/2/11,3.8211,3.8313,3.764,3.7965,74375600,5770550973
2016/2/12,3.7969,3.8495,3.796,3.8426,67042800,5842238586
2016/2/13,3.8464,3.9186,3.8464,3.9186,61911700,5959279526
2016/2/14,3.9293,4.0723,3.9293,4.0723,74469800,6194711495
2016/2/15,4.0757,4.1038,3.9775,4.0018,74070496,6089064891
2016/2/16,4.0143,4.0895,4.0143,4.0749,73093104,6201590434
2016/2/17,4.0766,4.2117,4.0678,4.1632,83193600,6337628174
2016/2/18,4.1657,4.26,4.1564,4.2237,76752600,6431547586
2016/2/19,4.2273,4.231,4.176,4.2079,55711300,6408881658
2016/2/20,4.216,4.4198,4.216,4.3716,93992096,6659985887
2016/2/21,4.3777,4.4805,4.2908,4.388,89820704,6686294225
2016/2/22,4.3899,4.3905,4.3292,4.3775,85385200,6671673493
2016/2/23,4.3826,4.3986,4.1782,4.2074,85244896,6413836323
2016/2/24,4.2096,4.2555,4.1391,4.2495,67743696,6479395124
2016/2/25,4.2504,4.2772,4.2042,4.2454,70798000,6474784226
2016/2/26,4.2463,4.3215,4.2162,4.3215,61486000,6592327507
2016/2/27,4.3284,4.3423,4.281,4.3252,41893600,6599515471
2016/2/28,4.3257,4.3568,4.2382,4.335,53033400,6615986322
2016/2/29,4.3344,4.4151,4.3169,4.377,60694700,6681444705
2016/3/1,4.3792,4.3965,4.3232,4.3512,74895800,6643686404
2016/3/2,4.3513,4.3592,4.2399,4.2399,74955296,6475329604
2016/3/3,4.2391,4.2537,4.1941,4.2165,100484000,6441066887
2016/3/4,4.2184,4.2518,4.1094,4.1094,90856096,6279024638
2016/3/5,4.1078,4.1126,3.9404,4.0057,135384992,6122091567
2016/3/6,4.0052,4.1191,3.9578,4.0771,91212496,6232667872
2016/3/7,4.0776,4.1592,4.0631,4.1432,85762400,6335164892
2016/3/8,4.1446,4.1624,4.1109,4.1397,70311696,6331422309
2016/3/9,4.1389,4.1603,4.1161,4.1486,70012304,6346735710
2016/3/10,4.1474,4.1751,4.1325,4.1713,81022896,6383105414
2016/3/11,4.1724,4.2393,4.1701,4.2169,73969696,6454555816
2016/3/12,4.2161,4.218,4.1009,4.1162,92712896,6301963440
2016/3/13,4.1165,4.166,4.1164,4.1407,74322800,6340701565
2016/3/14,4.142,4.1668,4.142,4.1644,95259400,6378632901
2016/3/15,4.1639,4.1813,4.1498,4.1683,66781700,6386304534
2016/3/16,4.1689,4.1769,4.1591,4.1701,65185800,6390672724
2016/3/17,4.1789,4.21,4.1789,4.2062,83528600,6447467967
2016/3/18,4.2055,4.2055,4.0614,4.0955,104940000,6279128504
2016/3/19,4.0927,4.1098,4.0723,4.1044,58423000,6294271612
2016/3/20,4.104,4.1463,4.104,4.1376,45947900,6346546570
2016/3/21,4.1342,4.1342,4.1038,4.1331,61655400,6341110984
2016/3/22,4.1313,4.1838,4.1253,4.1809,66813300,6416025151
2016/3/23,4.1816,4.1927,4.1736,4.1804,61444200,6416845742
2016/3/24,4.1842,4.1868,4.1549,4.1639,68346704,6393094869
2016/3/25,4.1651,4.1808,4.1556,4.1718,52560000,6406608048
2016/3/26,4.1736,4.1899,4.1626,4.1795,44650400,6420042696
2016/3/27,4.1814,4.288,4.1771,4.2677,71229400,6557030843
2016/3/28,4.2655,4.2686,4.2329,4.2423,68522800,6519889575
2016/3/29,4.243,4.262,4.1268,4.1652,75411504,6402954687
2016/3/30,4.1683,4.1683,4.125,4.1482,66034100,6378356002
2016/3/31,4.1526,4.1837,4.1526,4.1673,60215200,6409062819
2016/4/1,4.1676,4.1817,4.1583,4.1796,51235700,6429593619
2016/4/2,4.1842,4.2208,4.1842,4.2087,45681200,6475857111
2016/4/3,4.2117,4.2158,4.197,4.209,38053700,6477828309
2016/4/4,4.213,4.2234,4.196,4.2144,50634300,6487898586
2016/4/5,4.2102,4.2426,4.2061,4.2403,60718000,6529351750
2016/4/6,4.2428,4.2453,4.2273,4.2341,59091000,6521491709
2016/4/7,4.2362,4.2366,4.2052,4.2274,57858600,6512693215
2016/4/8,4.2291,4.2536,4.1964,4.2035,63454700,6477294354
2016/4/9,4.2081,4.2089,4.1652,4.1941,49792700,6464539022
2016/4/10,4.1959,4.2243,4.1926,4.2156,73478600,6499536744
2016/4/11,4.2187,4.2274,4.2053,4.2248,50747500,6515321585
2016/4/12,4.2284,4.2728,4.2284,4.2519,70728800,6558651418
2016/4/13,4.2563,4.2666,4.2292,4.2373,69060400,6537929600
2016/4/14,4.2393,4.2537,4.2301,4.2428,45281000,6548113819
2016/4/15,4.2443,4.2993,4.2443,4.2971,54801500,6633436610
2016/4/16,4.2958,4.3263,4.2898,4.3057,39392800,6648182380
2016/4/17,4.3064,4.3137,4.2608,4.274,52125900,6600878376
2016/4/18,4.2761,4.2927,4.2709,4.2859,55670900,6620723761
2016/4/19,4.287,4.3602,4.281,4.3551,52810500,6729223763
2016/4/20,4.3532,4.4305,4.3441,4.4139,72890096,6821898724
2016/4/21,4.4142,4.5055,4.4095,4.4942,68204704,6947795903
2016/4/22,4.4969,4.4981,4.4415,4.4574,58804400,6892364370
2016/4/23,4.4586,4.5028,4.4433,4.5028,50485400,6964275296
2016/4/24,4.5056,4.6015,4.4893,4.5855,68198400,7093731211
2016/4/25,4.5912,4.6662,4.5359,4.6143,87091800,7139621427
2016/4/26,4.6165,4.6796,4.6162,4.6609,78971904,7213507974
2016/4/27,4.6626,4.6708,4.4413,4.4469,93564896,6883732526
2016/4/28,4.4504,4.4955,4.3665,4.4901,74064704,6952183242
2016/4/29,4.4941,4.5538,4.4602,4.551,49258500,7048201013
2016/4/30,4.5518,4.5559,4.477,4.4832,69322600,6944860514
2016/5/1,4.4848,4.5248,4.4793,4.5188,40660100,7001712750
2016/5/2,4.5193,4.5245,4.4178,4.4467,92127000,6891791430
2016/5/3,4.4473,4.511,4.4262,4.503,59366400,6980826502
2016/5/4,4.5018,4.5038,4.4563,4.4672,50407300,6927161701
2016/5/5,4.4671,4.4851,4.4588,4.4798,50440800,6948331748
2016/5/6,4.4794,4.6138,4.4707,4.596,72796800,7130556704
2016/5/7,4.5964,4.6067,4.5732,4.5854,38364500,7115722136
2016/5/8,4.5843,4.5942,4.5598,4.5855,40315000,7117822794
2016/5/9,4.5821,4.6248,4.5653,4.6048,55493100,7149827444
2016/5/10,4.6052,4.6193,4.4895,4.5089,58956100,7002714977
2016/5/11,4.5086,4.5458,4.5086,4.5273,50605200,7032699388
2016/5/12,4.5245,4.5495,4.4925,4.5477,59849300,7065960832
2016/5/13,4.5485,4.5705,4.5345,4.5567,60845000,7081726955
2016/5/14,4.5582,4.5684,4.5479,4.5567,37209000,7083394303
2016/5/15,4.5576,4.5869,4.5546,4.5757,28514000,7114461730
2016/5/16,4.5759,4.582,4.5295,4.5416,59171500,7063120268
2016/5/17,4.5401,4.5507,4.5361,4.5378,64100300,7058821457
2016/5/18,4.5369,4.56,4.533,4.5462,86850096,7073564772
2016/5/19,4.5452,4.5463,4.3871,4.3871,96027400,6827425412
2016/5/20,4.3779,4.4405,4.3739,4.4268,81987904,6890716750
2016/5/21,4.4297,4.4378,4.4171,4.4319,42762300,6900237725
2016/5/22,4.4322,4.4343,4.3904,4.3932,39657600,6842082300
2016/5/23,4.3935,4.4435,4.3882,4.4415,50582500,6919346395
2016/5/24,4.4429,4.471,4.4393,4.4598,65783100,6949432035
2016/5/25,4.4606,4.503,4.4606,4.496,65231000,7007360094
2016/5/26,4.4967,4.5364,4.479,4.5338,65203800,7067871184
2016/5/27,4.5352,4.7815,4.5352,4.7346,164780992,7382558440
2016/5/28,4.7303,5.3347,4.727,5.3004,181199008,8266477338
2016/5/29,5.2748,5.5396,5.1218,5.2623,148736992,8209050618
2016/5/30,5.2847,5.4435,5.2296,5.3386,87958704,8330000111
2016/5/31,5.3419,5.4662,5.2066,5.3139,138450000,8293035755
2016/6/1,5.3111,5.4308,5.2564,5.3692,86061800,8381321200
2016/6/2,5.3652,5.4035,5.3308,5.3797,60378200,8399598923
2016/6/3,5.3768,5.7464,5.3692,5.6919,122020000,8889102698
2016/6/4,5.6971,5.9013,5.6424,5.7273,94925296,8945981422
2016/6/5,5.7331,5.8281,5.6918,5.7498,68874096,8983555643
2016/6/6,5.746,5.8647,5.746,5.8554,72138896,9151021089
2016/6/7,5.8545,5.9026,5.6751,5.766,107770000,9013335474
2016/6/8,5.7717,5.8284,5.7313,5.8165,80265800,9094354021
2016/6/9,5.822,5.822,5.7095,5.7463,71301000,8987040811
2016/6/10,5.7584,5.7913,5.7333,5.7747,66991900,9033522014
2016/6/11,5.7867,6.0712,5.7867,6.0673,82357000,9493578714
2016/6/12,6.0968,6.8484,6.0704,6.7278,277084992,10529624647
2016/6/13,6.7165,7.16,6.6449,7.0438,243295008,11026918233
2016/6/14,7.045,7.045,6.628,6.8556,186694000,10734585656
2016/6/15,6.8568,6.963,6.7256,6.9447,99223800,10876756116
2016/6/16,6.9652,7.7372,6.9652,7.6631,271633984,12004751236
2016/6/17,7.6849,7.7536,7.1656,7.4891,363320992,11734973407
2016/6/18,7.4876,7.7799,7.3393,7.5623,252718000,11852610450
2016/6/19,7.5669,7.6662,7.4563,7.6378,136184992,11974386667
2016/6/20,7.6393,7.6408,7.3273,7.3723,174511008,11561085979
2016/6/21,7.3588,7.3588,6.3907,6.6665,309944000,10456853278
2016/6/22,6.6591,6.7867,5.8748,5.9612,266392992,9352374507
2016/6/23,5.9744,6.2933,5.5814,6.2398,253462000,9791649877
2016/6/24,6.2558,6.8173,6.2527,6.653,224316992,10442233719
2016/6/25,6.6528,6.9173,6.4656,6.6512,126656000,10442165051
2016/6/26,6.6593,6.6598,6.1693,6.2937,109225000,9883123077
2016/6/27,6.2935,6.5528,6.2052,6.5528,122134000,10292371661
2016/6/28,6.581,6.5925,6.3777,6.47,138384992,10164806261
2016/6/29,6.4412,6.4468,6.2828,6.3989,142456000,10055423427
2016/6/30,6.4059,6.754,6.3661,6.7334,138980000,10583527799
2016/7/1,6.7252,6.8615,6.6959,6.763,134431008,10632674990
2016/7/2,6.7673,7.037,6.764,7.037,112354000,11066171356
2016/7/3,7.0497,7.0497,6.4901,6.5866,129512000,10360455388
2016/7/4,6.588,6.8366,6.5051,6.8366,92008400,10756225162
2016/7/5,6.8321,6.8349,6.6507,6.7063,130476000,10553590036
2016/7/6,6.7042,6.819,6.7042,6.7733,134960992,10661460872
2016/7/7,6.7809,6.8243,6.1183,6.4056,258091008,10084880016
2016/7/8,6.4069,6.6671,6.3647,6.6652,141970000,10496037616
2016/7/9,6.6638,6.6638,6.334,6.5096,180536000,10252979330
2016/7/10,6.506,6.5229,6.4126,6.4936,102532000,10229001841
2016/7/11,6.4848,6.5963,6.4498,6.4766,107910000,10203318330
2016/7/12,6.4828,6.7526,6.4678,6.6455,138172992,10470577835
2016/7/13,6.648,6.687,6.5447,6.5447,131449000,10312716681
2016/7/14,6.5292,6.629,6.5292,6.5808,98511400,10370714378
2016/7/15,6.5917,6.6708,6.5904,6.6326,81673104,10453381650
2016/7/16,6.6378,6.6646,6.5933,6.6077,50330200,10415413843
2016/7/17,6.6199,6.8236,6.6199,6.7946,74407904,10711263460
2016/7/18,6.7981,6.8155,6.6863,6.7311,69465000,10612299585
2016/7/19,6.7274,6.7328,6.6763,6.7286,61203300,10609525767
2016/7/20,6.7281,6.7293,6.6336,6.6568,94636400,10497527596
2016/7/21,6.6523,6.6622,6.6041,6.6501,60491800,10487976073
2016/7/22,6.6492,6.6658,6.4672,6.5062,134169000,10261989674
2016/7/23,6.5073,6.5637,6.4852,6.5556,69532200,10340881944
2016/7/24,6.5541,6.6311,6.5279,6.6128,118184000,10432244355
2016/7/25,6.6126,6.6183,6.534,6.541,78176496,10319876749
2016/7/26,6.5423,6.5622,6.4588,6.5178,225135008,10284392843
2016/7/27,6.5163,6.5746,6.4845,6.5435,147460992,10325917979
2016/7/28,6.5449,6.5759,6.5449,6.5503,86428400,10337749269
2016/7/29,6.5511,6.578,6.5479,6.5699,60703500,10369809306
